"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x17556738","x1129098917537374209",2019-05-16 18:58:54,"anthonysanti","Providing support for justice involved residents not only reduces #recidivism,  but increases social capital.  #ELGL19 @ Durham, North Carolina https://t.co/gQ23SOTT7r","Instagram",167,,,,FALSE,FALSE,0,0,"recidivism ELGL19",,"instagram.com/p/BxiMmc2lu0W/…","https://t.co/gQ23SOTT7r","https://www.instagram.com/p/BxiMmc2lu0W/?igshid=aynevyey54p2",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129098917537374209","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129042349928177664",2019-05-16 15:14:07,"anthonysanti","Hope #ELGL19 attendees w/ take a peek at @leagueofcities ' #EconomicOpportunity &amp; #FinancialEmpowerment work: https://t.co/GeRc7lhUTk","Twitter Web App",137,,,,FALSE,FALSE,1,0,"ELGL19 EconomicOpportunity FinancialEmpowerment",,"nlc.org/economic-oppor…","https://t.co/GeRc7lhUTk","https://www.nlc.org/economic-opportunity-and-financial-empowerment#.XN19yntgq5I.twitter",,,,,,,,,"x21803333","leagueofcities","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129042349928177664","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1128710131137622016",2019-05-15 17:14:00,"anthonysanti","Heading to #Durham,  #NC for #ELGL19 - Would love to catch up w/ #friends new/old while I am there. If free, DM me. @ Newark Int'l-Term C Domestic Depart https://t.co/b55YuT7hvq","Instagram",177,,,,FALSE,FALSE,0,0,"Durham NC ELGL19 friends",,"instagram.com/p/BxfbzLDl4vn/…","https://t.co/b55YuT7hvq","https://www.instagram.com/p/BxfbzLDl4vn/?utm_source=ig_twitter_share&igshid=qez972z4mxr4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1128710131137622016","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129057481219608576",2019-05-16 16:14:15,"anthonysanti","Overheard a new coworker talking about stumbling upon @GovLovePodcast and immediately snuck up to chat about @ELGL50 and how much we wish we were at #elgl19 The proceeded to tell everyone in the office they must join! Also, we're #besties now...I hope. https://t.co/nIkxCvquAU","Twitter Web App",140,,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x1959681583 x2895440583 x319320598","Mannricks GovLovePodcast ELGL50","en",,,,,,,,,,,,,,,,"x1128715760409309185","Overheard a new coworker talking about stumbling upon @GovLovePodcast and immediately snuck up to chat about @ELGL50 and how much we wish we were at #elgl19 The proceeded to tell everyone in the office they must join! Also, we're #besties now...I hope. https://t.co/nIkxCvquAU",2019-05-15 17:36:22,"Twitter Web Client",32,14,"x1959681583","Mannricks","Sarah M Henricks",285,909,311,"","On a journey towards career satisfaction. Pursuing administrative and policy skills to make the world a better place.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129057481219608576","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129056094201012224",2019-05-16 16:08:44,"anthonysanti",".@brendanbabb with the winning quote this morning at #ELGL19 “You can only move at the speed of trust.”
Also, @AdriaF: Talk to the frontlines, people doing the work.
@TerranceDeShaun : Creativity is foundation for Innovation is foundation for Results. https://t.co/71vsuqH5ar","Twitter Web App",140,,,,FALSE,TRUE,0,2,"ELGL19",,,,,,,,,,,,,"x17577666 x253702794 x3318837232","Sarasti brendanbabb AdriaF","en",,,,,,,,,,,,,,,,"x1129047034827280386",".@brendanbabb with the winning quote this morning at #ELGL19 “You can only move at the speed of trust.”
Also, @AdriaF: Talk to the frontlines, people doing the work.
@TerranceDeShaun : Creativity is foundation for Innovation is foundation for Results. https://t.co/71vsuqH5ar",2019-05-16 15:32:44,"Twitter for iPhone",18,2,"x17577666","Sarasti","Mike Sarasti",2773,3683,4281,"Miami","Director of Innovation & Technology | CIO @cityofmiami | Musician | @rakermusic | People. Process. Data. Digital | Opinions are my own. Tweets not endorsements.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129056094201012224","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129040149868929026",2019-05-16 15:05:22,"anthonysanti","Listening to @FEC_Lansing #leader Amber Paxton &amp; @jmintzCFE share the importance of #FinancialInclusion work for #cities @ #ELGL19 https://t.co/TZX1Q8hCKo","Twitter Web App",134,,,,FALSE,FALSE,5,2,"leader FinancialInclusion cities ELGL19",,,,,"http://pbs.twimg.com/media/D6soBuaWsAIwc6P.jpg","https://t.co/TZX1Q8hCKo","https://twitter.com/anthonysanti/status/1129040149868929026/photo/1","photo","http://pbs.twimg.com/media/D6soBuaWsAIwc6P.jpg","https://t.co/TZX1Q8hCKo","https://twitter.com/anthonysanti/status/1129040149868929026/photo/1",,"x1169862121 x2677359217","FEC_Lansing jmintzCFE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129040149868929026","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129028215631175680",2019-05-16 14:17:57,"anthonysanti","@stevefordurham Mayor, great &amp; #motivating address at #ELGL19 today. I know the @leagueofcities is proud to be a partner.","Twitter Web App",109,"x928697312687394818","x871766729034256384","stevefordurham",FALSE,FALSE,0,0,"motivating ELGL19",,,,,,,,,,,,,"x871766729034256384 x21803333","stevefordurham leagueofcities","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129028215631175680","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129055903116943360",2019-05-16 16:07:58,"anthonysanti","This may look like any panel at any conference but don’t be fooled: they are talking BIG ideas about equity and economic inclusion in local government at #ELGL19. Check out programs at Lansing, MI, @CFEfund and JP Morgan Chase #advancingcities for more info. https://t.co/Epo0LuVehN","Twitter Web App",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x884653087","BuckleyRae","en",,,,,,,,,,,,,,,,"x1129045072916426754","This may look like any panel at any conference but don’t be fooled: they are talking BIG ideas about equity and economic inclusion in local government at #ELGL19. Check out programs at Lansing, MI, @CFEfund and JP Morgan Chase #advancingcities for more info. https://t.co/Epo0LuVehN",2019-05-16 15:24:56,"Twitter for iPhone",9,2,"x884653087","BuckleyRae","Rae Buckley",244,339,580,"Carrboro, NC","Family. Community. Service. Fun.//Heels. Panthers. Canes.//Luvs the new new.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129055903116943360","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1128744445225127936",2019-05-15 19:30:21,"anthonysanti","It’s clear that @Josh_Edwards11 dream for a #LocalGov #innovation summit in @CityofDurhamNC has come true today! Thanks for all your hard work. I know we’re glad to help make it happen. Thanks to the 150 innovators who showed up. @AdriaF @PaulaKwan @hanaschank @ELGL50 #ELGL19 https://t.co/GnnpDwOwym","Twitter Web App",140,,,,FALSE,TRUE,0,4,"LocalGov innovation",,,,,,,,,,,,,"x789677786545795073 x2886864867 x545202357","brent4cities Josh_Edwards11 CityofDurhamNC","en",,,,,,,,,,,,,,,,"x1128710318853709824","It’s clear that @Josh_Edwards11 dream for a #LocalGov #innovation summit in @CityofDurhamNC has come true today! Thanks for all your hard work. I know we’re glad to help make it happen. Thanks to the 150 innovators who showed up. @AdriaF @PaulaKwan @hanaschank @ELGL50 #ELGL19 https://t.co/GnnpDwOwym",2019-05-15 17:14:45,"Twitter for iPhone",23,4,"x789677786545795073","brent4cities","Brent Stockwell",539,1016,1010,"In Arizona, from Kansas","Hey there, Mr. Blue. Clear communicator, strategic thinker, compassionate advocate, resource connector. @KState @UW #ELGLTraeger #ELGLKnope #LocalGov MY views.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1128744445225127936","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129009218537840641",2019-05-16 13:02:28,"anthonysanti","Loving the local #Gov focus of #ELGL19 @ Durham Convention Center https://t.co/KC9zFQU82C","Instagram",89,,,,FALSE,FALSE,0,0,"Gov ELGL19",,"instagram.com/p/BxhjzQol3AY/…","https://t.co/KC9zFQU82C","https://www.instagram.com/p/BxhjzQol3AY/?igshid=1vhlxeod17lsd",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129009218537840641","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129056835133235201",2019-05-16 16:11:41,"anthonysanti","Don't forget - we're recording aaaaallllll the #ELGL19 sessions and they'll be posted on https://t.co/bFTZiCYoY9 for all @elgl50 members to enjoy for free. #localgov #transparency #accessibility #sharingiscaring https://t.co/3wzNGZXijK","Twitter Web App",140,,,,FALSE,TRUE,0,7,"ELGL19",,"members.elgl.org","https://t.co/bFTZiCYoY9","http://members.elgl.org",,,,,,,,,"x14226644","kowyatt","en",,,,,,,,,,,,,,,,"x1129045471262060544","Don't forget - we're recording aaaaallllll the #ELGL19 sessions and they'll be posted on https://t.co/bFTZiCYoY9 for all @elgl50 members to enjoy for free. #localgov #transparency #accessibility #sharingiscaring https://t.co/3wzNGZXijK",2019-05-16 15:26:31,"Twitter Web App",37,7,"x14226644","kowyatt","Kirsten Wyatt #ELGL19",3392,611,16552,"West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I <U+2764><U+FE0F>: #elglpopups #localgov #cityhallselfie #ELGL19 #elglmugs #elglknope #elglinspire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129056835133235201","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x17556738","x1129097499644440581",2019-05-16 18:53:16,"anthonysanti","The @cityofdurhamnc schooling folks at #ELGL19 on #criminaljustice program design. #leadership @ Durham Convention Center https://t.co/DhXwrITbUZ","Instagram",145,,,,FALSE,FALSE,0,0,"ELGL19 criminaljustice leadership",,"instagram.com/p/BxiL9F1lQQR/…","https://t.co/DhXwrITbUZ","https://www.instagram.com/p/BxiL9F1lQQR/?igshid=bhjaehb2b8np",,,,,,,,,"x545202357","CityofDurhamNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonysanti/status/1129097499644440581","Anthony Santiago","DC/NJ/ City/Town Hall near you","Hubby, father, brother, data driven results based advocate.....Senior Fellow, Partnership & Program Dev. NLC/YEF Institute......thoughts are mine.","http://t.co/sTQOCazwwY",FALSE,1890,1928,98,17157,654,2008-11-22 12:52:54,FALSE,"http://t.co/sTQOCazwwY","http://www.nlc.org/iyef","en","https://pbs.twimg.com/profile_banners/17556738/1392050603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000457045393/5a84e8987f2ff2061bfc87360e4e4adf_normal.jpeg"
"x48414367","x1129093878907326466",2019-05-16 18:38:52,"TheDavidFinley","“We wanted to capture the data that matters first. We want data that people can understand intuitively...” @MonicaAllenCLT is dropping wisdom at #elgl19","Twitter for iPhone",152,,,,FALSE,FALSE,5,2,"elgl19",,,,,,,,,,,,,"x25913021","MonicaAllenCLT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheDavidFinley/status/1129093878907326466","David Finley","Chapel Hill, NC","@Wisconsin born and now doing strategy and performance at @chapelhillgov. Loves government, music, and finding good beer. Also Go Pack Go.",,FALSE,212,564,7,1448,2225,2009-06-18 17:03:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/48414367/1556886713","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1129074826768015360/tICIGbeE_normal.jpg"
"x48414367","x1129096650964779008",2019-05-16 18:49:53,"TheDavidFinley","“Why does evaluation matter? You owe it to the community to deeply understand your business “ -@MonicaAllenCLT  #ELGL19 https://t.co/c7cmb3YoAG","Twitter for iPhone",119,,,,FALSE,FALSE,6,1,"ELGL19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D6tbakPXoAAoI-g.jpg","https://t.co/c7cmb3YoAG","https://twitter.com/TheDavidFinley/status/1129096650964779008/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D6tbakPXoAAoI-g.jpg","https://t.co/c7cmb3YoAG","https://twitter.com/TheDavidFinley/status/1129096650964779008/photo/1",,"x25913021","MonicaAllenCLT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheDavidFinley/status/1129096650964779008","David Finley","Chapel Hill, NC","@Wisconsin born and now doing strategy and performance at @chapelhillgov. Loves government, music, and finding good beer. Also Go Pack Go.",,FALSE,212,564,7,1448,2225,2009-06-18 17:03:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/48414367/1556886713","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1129074826768015360/tICIGbeE_normal.jpg"
"x48414367","x1126104692164108290",2019-05-08 12:40:55,"TheDavidFinley","8 days until 150 #localgov creators, doers, and thinkers from 27 states and 3 countries fill ""The Rickhouse"" space below with the beautiful noise of networking and learning to improve our communities together at #ELGL19 Innovation Summit: https://t.co/Tl29oJgzCz https://t.co/LpFRM83cej","Twitter Web Client",140,,,,FALSE,TRUE,0,14,"localgov",,,,,,,,,,,,,"x2886864867","Josh_Edwards11","en",,,,,,,,,,,,,,,,"x1125802826666577920","8 days until 150 #localgov creators, doers, and thinkers from 27 states and 3 countries fill ""The Rickhouse"" space below with the beautiful noise of networking and learning to improve our communities together at #ELGL19 Innovation Summit: https://t.co/Tl29oJgzCz https://t.co/LpFRM83cej",2019-05-07 16:41:24,"Twitter for Android",74,14,"x2886864867","Josh_Edwards11","Josh Edwards",1009,1307,3242,"","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @WakeForest @UNCMPA | Views are my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheDavidFinley/status/1126104692164108290","David Finley","Chapel Hill, NC","@Wisconsin born and now doing strategy and performance at @chapelhillgov. Loves government, music, and finding good beer. Also Go Pack Go.",,FALSE,212,564,7,1448,2225,2009-06-18 17:03:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/48414367/1556886713","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1129074826768015360/tICIGbeE_normal.jpg"
"x1676855376","x1129095442111827969",2019-05-16 18:45:05,"CarlyLorentz","@nrc_inc @SavageLaura @ELGL50 @CityofDurhamNC @JanesAlisha @Angelica_Online @danwein @kittlent @dinberga07 @sarahemoss @BarkmanSusan @DKTangeman @DamemaMann So fun to see everyone! I have to go return the stilts I'm borrowing. catch you all later! #ELGL19 https://t.co/WstffUbm0S","Twitter Web Client",98,"x1129073411693654018","x1360386830","nrc_inc",FALSE,FALSE,14,2,"ELGL19",,,,,"http://pbs.twimg.com/media/D6taG3nW4AEwUBJ.jpg","https://t.co/WstffUbm0S","https://twitter.com/CarlyLorentz/status/1129095442111827969/photo/1","photo","http://pbs.twimg.com/media/D6taG3nW4AEwUBJ.jpg","https://t.co/WstffUbm0S","https://twitter.com/CarlyLorentz/status/1129095442111827969/photo/1",,"x1360386830 x46494159 x319320598 x545202357 x997169728354271232 x3105443287 x35568470 x130210113 x26829263 x18702114 x887662370 x3534005599 x31051031","nrc_inc SavageLaura ELGL50 CityofDurhamNC JanesAlisha Angelica_Online danwein kittlent dinberga07 sarahemoss BarkmanSusan DKTangeman DamemaMann","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarlyLorentz/status/1129095442111827969","Carly Lorentz","","Idea person who loves to get things done. Deputy City Manager in Golden, CO #LocalGov Nerd @ELGL50 Mom. Wife. Feminist. My tweets are my own.",,FALSE,640,571,19,807,2163,2013-08-16 23:51:38,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1676855376/1459199048","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/958771602879115265/I78jAYlO_normal.jpg"
"x1676855376","x1128491151667761153",2019-05-15 02:43:51,"CarlyLorentz","If it’s a #elgl19 tweet it’s either about how much fun everyone is having or intense #FOMO. Unfortunately, I will be tweeting the later. I heart you @ELGL50 don’t forget me! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/6wwCZCL19Y","Twitter for iPhone",180,,,,FALSE,FALSE,35,0,"elgl19 FOMO",,,,,"http://pbs.twimg.com/tweet_video_thumb/D6k0t86V4AEM-I-.jpg","https://t.co/6wwCZCL19Y","https://twitter.com/CarlyLorentz/status/1128491151667761153/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D6k0t86V4AEM-I-.jpg","https://t.co/6wwCZCL19Y","https://twitter.com/CarlyLorentz/status/1128491151667761153/photo/1",,"x319320598","ELGL50","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarlyLorentz/status/1128491151667761153","Carly Lorentz","","Idea person who loves to get things done. Deputy City Manager in Golden, CO #LocalGov Nerd @ELGL50 Mom. Wife. Feminist. My tweets are my own.",,FALSE,640,571,19,807,2163,2013-08-16 23:51:38,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1676855376/1459199048","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/958771602879115265/I78jAYlO_normal.jpg"
"x789677786545795073","x1128733857413586945",2019-05-15 18:48:17,"brent4cities","Results from the first session at @ELGL50 #ELGL19 #InnovationSummit in @CityofDurhamNC @cassiejoaz &amp; #MuniMegan post all the ideas to entice people into innovation. https://t.co/AObUxHdjhI","Twitter for iPhone",168,,,,FALSE,FALSE,15,2,"ELGL19 InnovationSummit MuniMegan",,,,,"http://pbs.twimg.com/media/D6oRdQeXkAE8bNF.jpg","https://t.co/AObUxHdjhI","https://twitter.com/brent4cities/status/1128733857413586945/photo/1","photo","http://pbs.twimg.com/media/D6oRdQeXkAE8bNF.jpg","https://t.co/AObUxHdjhI","https://twitter.com/brent4cities/status/1128733857413586945/photo/1",,"x319320598 x545202357 x4147854500","ELGL50 CityofDurhamNC cassiejoaz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brent4cities/status/1128733857413586945","Brent Stockwell","In Arizona, from Kansas","Hey there, Mr. Blue. Clear communicator, strategic thinker, compassionate advocate, resource connector. @KState @UW #ELGLTraeger #ELGLKnope #LocalGov MY views.","https://t.co/pfgwiHWeSu",FALSE,539,1016,10,1010,2982,2016-10-22 04:00:30,FALSE,"https://t.co/pfgwiHWeSu","http://bit.ly/SDLResults","en","https://pbs.twimg.com/profile_banners/789677786545795073/1554591366",,"http://pbs.twimg.com/profile_images/1114663092770590720/Sy1nK54K_normal.jpg"
